id,InOr,aC,aO,aF,sC,sO,sF,O,C,F,FC,FO,OC,LLCE
20-1-28,1.0281886562175901,0.0016601487387612782,0.0033202974775225565,0.03656878560742931,0.2661184592468082,0.22840009447231924,0.0,0.2317203919498418,0.2677786079855695,0.03656878560742931,0.13656350625812494,0.157814274780551,0.8653431791770652,0.7853309641778878
20-1-29,1.0172411487287734,0.0,0.0012823699862402047,0.037820887384314474,0.26805030078620085,0.22641014396341427,0.0,0.22769251394965448,0.26805030078620085,0.037820887384314474,0.14109623183926487,0.166105098179368,0.84943950177196,0.8450984743089558
20-1-30,1.012833912843284,0.0,0.0005621187705654743,0.03787509881099868,0.2683776487624381,0.22669750421863313,0.0,0.2272596229891986,0.2683776487624381,0.03787509881099868,0.1411261294882454,0.1666600441944711,0.8467904240057031,0.7403631237889428
20-1-32,1.2528915781611103,0.017128405411378757,0.04072058894748947,0.023429818913930263,0.23989463720656645,0.23989463720656645,0.0,0.28061522615405593,0.25702304261794523,0.023429818913930263,0.09115843729528086,0.08349446762046848,1.09179014961386,0.8450984743089558
20-1-33,1.0162995742158418,0.0010819279539228362,0.0021638559078456725,0.03754014243060775,0.2674398848306576,0.2265723466788028,0.0,0.22873620258664848,0.2685218127845804,0.03754014243060775,0.13980295321752517,0.16411981140758433,0.8518347176888394,0.6334687161563538
20-1-34,1.2395989465059662,0.01687713374561197,0.037837184936658566,0.023105826116326195,0.2418724383528406,0.2418724383528406,0.0017355584695621332,0.27970962328949917,0.25874957209845256,0.02484138458588833,0.09600550982336056,0.08881133331682879,1.0810051627179944,1.5686362358410122
20-1-35,1.2444970112528855,0.016510701795266536,0.03738742164535413,0.02264330013111549,0.24293932622350603,0.24293932622350603,0.003816099648122185,0.28032674786886014,0.2594500280187726,0.026459399779237676,0.10198264375335969,0.09438770998626099,1.080465282696277,1.481486060122112
20-1-36,1.2189501740956212,0.017028124353714032,0.034986200701184314,0.023326110718017073,0.24294760584573843,0.24294760584573843,0.0014161118325133183,0.27793380654692273,0.25997573019945247,0.024742222550530393,0.09517127822488755,0.08902199720836493,1.069075972336698,0.9138146341144876
20-1-37,1.215269497678316,0.016946918766596843,0.03415461725049808,0.023177380362387992,0.24357315946622712,0.24357315946622712,0.0019969612453639373,0.2777277767167252,0.26052007823282397,0.025174341607751928,0.09663109952413684,0.09064394604443571,1.0660513331664323,0.8260740209714625
20-1-38,1.235953760298819,0.01719282727867222,0.038285821866971846,0.023499096806004354,0.24094788051114577,0.24094788051114577,0.0,0.2792337023781176,0.258140707789818,0.023499096806004354,0.09103212355463776,0.08415566103186074,1.0817112293868576,1.7439561012979674
20-1-39,1.2139853100967541,0.01700920073232119,0.03413829614040139,0.02329993481200333,0.24341032856317235,0.24341032856317235,0.0016321993374576605,0.2775486247035737,0.26041952929549356,0.02493213414946099,0.0957383427307056,0.08982978811762768,1.0657750033356526,0.9721083722321816
21-1-1,0.6809187907514396,0.008609638229573965,0.01721927645914793,0.012241864688443686,0.25275149978653466,0.1412513823888455,0.0,0.1584706588479934,0.2613611380161086,0.012241864688443686,0.04683888653595156,0.07725003970726342,0.6063283166383607,0.716002648764184
21-2-1,1.241941780097482,0.01701058702010638,0.03813331351022515,0.023309181458715172,0.2414260241638253,0.2414260241638253,0.0017651171698547228,0.27955933767405045,0.2584366111839317,0.025074298628569896,0.09702301277555558,0.08969222361588593,1.0817327173319322,1.2041199826559248
21-3-1,1.3716832996755655,0.024491572517535132,0.054950279640199585,0.0333776464043217,0.21724707449773323,0.21724707449773323,0.0025539275633270297,0.27219735413793283,0.24173864701526837,0.035931573967648726,0.14863810322136561,0.13200559601854478,1.125998500855102,0.8061799739838872
21-20-3,13.463467652780787,0.0,0.3185694324474351,0.15928471622371754,0.05620999496493442,0.04000022596663676,0.0,0.35856965841407185,0.05620999496493442,0.15928471622371754,2.833743648671102,0.4442225171204461,6.379108531103036,0.7853309641778878
21-20-49,1.2103984723109913,0.01689946481558397,0.03422035577514126,0.021633831565462783,0.24424730666371453,0.24424730666371453,0.002470245791017491,0.2784676624388558,0.2611467714792985,0.024104077356480274,0.09230088206696839,0.08655970012953622,1.0663262687929893,0.9294782109573823
21-20-50,1.131526896102226,0.016509484108796733,0.033313370568124605,0.021175889997461738,0.2490411836435724,0.23043180384058576,0.002409731673710626,0.26374517440871037,0.26555066775236913,0.023585621671172365,0.08881778332851488,0.08942579413651419,0.9932009459477525,0.5782760007258578
21-20-52,1.0592115060747624,0.016146591236869987,0.03265426999176941,0.020670041269750826,0.25363432622117354,0.2171806546253621,0.0023601959871165134,0.2498349246171315,0.26978091745804356,0.02303023725686734,0.08536644279315646,0.09218181682229117,0.9260659611181948,-0.0
21-20-53,1.0702848721688787,0.01969204478866956,0.039697737802560036,0.02520874979098592,0.25448515093889545,0.21002701589073738,0.0028784456363896973,0.2497247536932974,0.274177195727565,0.02808719542737562,0.1024417634473304,0.11247261239416922,0.9108151866190773,0.6020599913279624
21-20-54,1.0845136058262481,0.015863465816574017,0.03202022119774717,0.020327451033620537,0.24462331663954814,0.2152054999900477,0.0023171233955995786,0.24722572118779487,0.26048678245612217,0.022644574429220115,0.08693175989854492,0.0915947350478921,0.9490912316422002,-0.0
21-20-55,1.0271801312611222,0.015421916878061987,0.03107672384326106,0.019780921875434718,0.24477602497311093,0.20190873041182641,0.0022509898750014304,0.2329854542550875,0.2601979418511729,0.02203191175043615,0.08467365880640933,0.09456346457712417,0.895416207359356,-0.0
21-20-56,0.9727722421251622,0.01498441878373184,0.030195285546517788,0.019201039836788655,0.24494233535623405,0.1893669788135799,0.0021887239355331094,0.21956226436009768,0.2599267541399659,0.021389763772321765,0.08229150493990225,0.09742003633757865,0.844708214383608,-0.0
21-20-57,0.9676980567367509,0.01798365557610715,0.0362593227116023,0.023044262984881846,0.2439215755344386,0.17722242056504348,0.0026268124226841946,0.21348174327664576,0.26190523111054576,0.02567107540756604,0.09801665777622715,0.12024951180157605,0.8151106504113266,0.8260740209714625
21-20-58,1.151036262210014,0.016985186742127328,0.03422997711152115,0.021743568396808816,0.25472106150637647,0.24080823693520895,0.0024827760238119857,0.2750382140467301,0.2717062482485038,0.024226344420620802,0.08916373685474938,0.08808355778700863,1.0122631180537993,0.9731277667408109
21-20-59,1.1236604125147893,0.017032374598691814,0.03433093442355362,0.021872396312410246,0.2599852611071643,0.2390281396454323,0.0024932314990939075,0.2733590740689859,0.27701763570585614,0.024365627811504153,0.0879569553375878,0.08913414670608356,0.9867930371019592,0.8450984743089558
21-20-60,1.099469456392648,0.017045666425491927,0.034559517700076724,0.022250073585176545,0.26512510928483024,0.2370819726640016,0.0025021815979396904,0.2716414903640783,0.2821707757103222,0.024752255183116235,0.0877208318997819,0.09112104027238638,0.9626847063813112,0.5682021583616941
21-20-61,1.1169430496057744,0.021179021495417037,0.042701939651166324,0.02713880606962242,0.26884470335780297,0.23417383346293233,0.003093548835442042,0.27687577311409867,0.29002372485322003,0.030232354905064464,0.10424097173555354,0.10919104465166012,0.954665944154136,0.2041199826559248
21-20-62,1.274071028634088,0.015303855963400306,0.030916157314954583,0.019644513084834715,0.23522771953090185,0.25419342410966617,0.002224119550921555,0.28510958142462073,0.25053157549430216,0.02186863263575627,0.08728892792299399,0.0767025524939717,1.1380185545957457,1.025304128090317
21-20-63,1.3015564695823314,0.014497440825645027,0.029256677764663282,0.018598967688168887,0.23154146734679112,0.25870571470901876,0.0021237117202260467,0.28796239247368205,0.24603890817243615,0.020722679408394933,0.084225212842643,0.07196314501480904,1.1703937178580872,0.2787534272350709
21-20-64,1.3298004454549546,0.013898161768505423,0.028102434316249855,0.017809109690989627,0.2279580588561231,0.2625798312428803,0.0020300580063648717,0.2906822655591302,0.24185622062462853,0.0198391676973545,0.08202876753021687,0.06825035458972244,1.201880459425031,-0.0
21-20-65,1.391959599059405,0.0164443840208609,0.0331610729868189,0.021071839837978973,0.22395730286722215,0.2649219807932512,0.002401976174787118,0.2980830537800701,0.24040168688808305,0.023473816012766092,0.09764414017483215,0.07874924694674326,1.2399374465239927,0.49136121611060535
21-20-66,1.2097454502558571,0.01691409117074328,0.03410826523554777,0.02167372275560722,0.2442808192203456,0.2442808192203456,0.002470584727209234,0.2783890844558934,0.2611949103910889,0.024144307482816454,0.09243789416365357,0.08672864286330077,1.0658289016392377,0.8976280467393527
21-20-67,1.170073503206314,0.007489879452924477,0.015292147870336423,0.02246963835877343,0.2528207480032369,0.2528207480032369,0.002556955068072691,0.26811289587357334,0.26031062745616135,0.02502659342684612,0.09614126657606718,0.09334349004475796,1.0299729154113233,0.6901952982991498
21-20-68,1.1939181028417785,0.01322039406233665,0.026730247243210492,0.02193520027821581,0.24764977821295925,0.24764977821295925,0.0025046573926780593,0.27438002545616974,0.2608701722752959,0.02443985767089387,0.09368590305948249,0.08907302064084824,1.0517876500139576,-0.0
21-20-69,1.1815790253157654,0.010337600660090781,0.02095379983291399,0.022167793210751584,0.2502757669172242,0.2502757669172242,0.0025312158740491615,0.2712295667501382,0.26061336757731496,0.024699009084800747,0.09477261014814754,0.09106311447067988,1.0407354360657413,-0.0
21-20-70,1.1499990626888592,0.014331616582111819,0.028950008021783675,0.013231770031493988,0.25011737104250004,0.25011737104250004,0.0025296139045200123,0.2790673790642837,0.26444898762461183,0.015761383936014,0.05960084807882665,0.05647877580268289,1.0552786818016593,0.9731277667408109
21-20-71,1.1876558855245747,0.01593432814431648,0.03216493361384649,0.018587511797969358,0.2464419672275267,0.2464419672275267,0.002492441945785876,0.2786069008413732,0.2623762953718432,0.021079953743755233,0.08034244752896004,0.07566199430127273,1.061860029872469,0.9444840618947344
21-20-72,1.1626242098681066,0.014839196165181876,0.030013642852719718,0.015010772413435595,0.24889954349701301,0.24889954349701301,0.0025172971530703575,0.2789131863497327,0.2637387396621949,0.017528069566505954,0.06645997318769503,0.06284417669850606,1.0575359035497542,0.7634274724098717
21-1-34,1.214721372003891,0.016669978877322533,0.033339957754645065,0.022861737773423114,0.2414644253376295,0.2414644253376295,0.0025800757889586925,0.27480438309227456,0.25813440421495204,0.025441813562381805,0.09856033580551339,0.09258154209949003,1.064578679188541,0.716002648764184
21-1-36,1.2143959275922633,0.015806127750584566,0.03161225550116913,0.02160874920750108,0.22895155310005225,0.22895155310005225,0.002446374277171336,0.26056380860122136,0.24475768085063682,0.024055123484672414,0.09828138345268941,0.09231951134659482,1.0645786791885408,0.7853309641778878
21-1-37,1.2431828796561077,0.01667789057109458,0.03776600986854193,0.022872588121206468,0.2415790261181207,0.2415790261181207,0.0025813003117790946,0.27934503598666266,0.2582569166892153,0.02545388843298556,0.09856033580551342,0.09111988814507109,1.081655583779871,1.2041199826559248
21-1-38,1.244159212890992,0.01654366923461888,0.0374620742901004,0.022902897509946313,0.2396348318201758,0.2396348318201758,0.002560526367003812,0.2770969061102762,0.25617850105479467,0.025463423876950126,0.09939719286398545,0.0918935697781355,1.081655583779871,1.025304128090317
21-1-39,1.2441592128909917,0.01620818089159648,0.03670238252816235,0.022438450655560153,0.23477528757290744,0.23477528757290744,0.002508601565078149,0.2714776701010698,0.2509834684645039,0.024947052220638304,0.09939719286398543,0.09189356977813548,1.081655583779871,-0.0
21-1-40,1.2438337684793639,0.0156925252366312,0.035534713483256875,0.021656796880614768,0.22730602217583648,0.22730602217583648,0.0024287915856770694,0.2628407356590934,0.24299854741246768,0.024085588466291837,0.09911824051116143,0.09163567590044736,1.081655583779871,1.0128389184569544
21-1-41,1.2421683418310878,0.016864320139940638,0.03780845785688309,0.02365770509348677,0.24168880183644328,0.24168880183644328,0.0017342407836218718,0.2794972596933264,0.2585531219763839,0.025391945877108642,0.09820784867346496,0.09084863982197722,1.0810051627179946,1.1430174928882304
21-1-42,1.2077088855217557,0.01691134295233366,0.03382268590466732,0.021649037349347568,0.24441898091144693,0.24441898091144693,0.002471982054125894,0.27824166681611423,0.2613303238637806,0.024121019403473463,0.09230088206696838,0.08669089600952788,1.064712516719448,0.5682021583616941
21-1-49,1.2410442313763475,0.016869923697513587,0.03782102058509196,0.023416361189113534,0.24176910849005215,0.24176910849005215,0.0017348170249405694,0.27959012907514413,0.25863903218756573,0.025151178214054104,0.09724432542654428,0.08995731822597478,1.0810051627179946,1.1789780330307316
21-7-1,1.2403511737467963,0.016879442446503003,0.03783806375963996,0.02326166591650565,0.2418154648865368,0.2418154648865368,0.001735149655797914,0.27965352864617676,0.2586949073330398,0.024996815572303564,0.09662662411874638,0.08938494605562455,1.0810167526265029,1.1613712594558034
21-7-2,1.1269192570565147,0.009739085208171221,0.025139730960881953,0.03324006837014251,0.26060025445247276,0.22721733817294262,0.0,0.25235706913382455,0.270339339660644,0.03324006837014251,0.12295683052221941,0.13171839601812524,0.9334825980214625,0.44715785762446125
21-7-3,1.189589548006015,0.010514838448716464,0.02872589016441618,0.037167940911704174,0.2539634234587545,0.22688644085181522,0.0,0.2556123310162314,0.264478261907471,0.037167940911704174,0.14053306552924777,0.14540746435798518,0.9664776574554872,-0.0
21-7-4,1.1476617217573577,0.009994638148603723,0.019989276297207446,0.053403211532457195,0.2581041301368905,0.21539903277787933,0.0,0.2353883090750868,0.2680987682854942,0.053403211532457195,0.19919230466433527,0.22687282874113363,0.8779910127167218,0.6334687161563538
21-7-5,1.1473995210123604,0.015980324769705113,0.031960649539410226,0.04794097430911534,0.2462960186658601,0.19706363982775765,0.0,0.22902428936716787,0.2622763434355652,0.04794097430911534,0.18278802304902977,0.20932703007870568,0.8732174864388158,0.11394322201851174
21-7-6,1.1318969518771447,0.007085248922703481,0.03164052182865181,0.029990758759732866,0.25095903011631787,0.20671786093373007,0.0,0.2383583827623819,0.25804427903902133,0.029990758759732866,0.1162233042771612,0.12582212721937489,0.9237111694552912,0.6020599913279624
21-7-7,1.1450924414205657,0.018315257785710262,0.036630515571420524,0.054945773357130794,0.23811729889338526,0.17458980678026634,0.0,0.21122032235168686,0.25643255667909554,0.054945773357130794,0.21426988081661938,0.2601348807035943,0.8236876201956365,0.2787534272350709
21-7-8,1.2784137178843784,0.0,0.024872440997833103,0.06497992888164651,0.23552447875182422,0.18383373917559045,0.0,0.20870618017342357,0.23552447875182422,0.06497992888164651,0.2758945873737263,0.3113464528345624,0.8861337100902387,-0.0
21-7-9,1.2421325608397313,0.016864476158050062,0.03780325681344865,0.023657923959731684,0.24169103778960468,0.24169103778960468,0.0017342568277295561,0.2794942946030533,0.25855551394765475,0.02539218078746124,0.09820784867346496,0.09085044409770161,1.0809836941231803,0.8976280467393527
21-7-15,1.3015536035153967,0.014990706243097387,0.03362400102806673,0.021029350990696815,0.23304878925243783,0.2521621876069037,0.001541567873851214,0.2857861886349704,0.24803949549553522,0.02257091886454803,0.09099727774988282,0.07897834031922886,1.1521801722101739,1.0606954517405303
21-7-21,1.3930511165211867,0.0032830424584359666,0.06308482762589847,0.05126224106975939,0.22921399067922216,0.17961585464298574,0.004443626168708307,0.2427006822688842,0.23249703313765813,0.055705867238467696,0.2395981853475311,0.22952497173762396,1.0438872229616136,1.2041199826559248
21-7-22,1.5174529583888752,0.0030470584787084193,0.05405840276098652,0.04399498668033515,0.24146971320537974,0.23319387472436104,0.008893559938155578,0.28725227748534754,0.24451677168408817,0.052888546618490725,0.21629823694393405,0.184118806929872,1.174775355927212,1.0606954517405303
21-7-23,1.3975015979746732,0.00515308042282321,0.05469939302203737,0.05664835187565211,0.23162910512258014,0.1840155382882486,0.0,0.23871493131028598,0.23678218554540334,0.05664835187565211,0.23924245713489162,0.2373054402785537,1.008162547196829,0.863323815569367
21-7-28,1.3340632015028588,0.014382313073966055,0.03221362137560324,0.020686227039564357,0.22898722732588325,0.2563000753404389,0.0014685896689422642,0.28851369671604216,0.24336954039984932,0.022154816708506622,0.09103364649539494,0.07678947987800938,1.1854963289244096,0.9138146341144876
21-7-29,1.2732722258274884,0.015856357725001637,0.03551249776190781,0.02241694846970481,0.23699753276855132,0.24703120367918713,0.001618507022746966,0.2825437014410949,0.25285389049355295,0.024035455492451775,0.09505669636142937,0.08506809873963062,1.1174188417255102,0.863323815569367
21-7-45,1.2390536500175522,0.012930746183189585,0.03009404062999385,0.024665094395230014,0.23811978004026935,0.23811978004026935,0.0025851562619085035,0.2682138206702632,0.2510505262234589,0.027250250657138517,0.108544885633433,0.10159898020557052,1.068365897116373,1.5363160002164438
21-7-51,1.6005247637421731,0.01518527260060297,0.07550410663928336,0.04555581780180891,0.23387404609775198,0.22383817238865367,0.017614244011443635,0.29934227902793703,0.24905931869835496,0.06317006181325255,0.2536346045728976,0.21102953454616083,1.2018915035677973,0.3979400086720376
21-7-56,1.9373782364986276,0.016418290444183588,0.06124831522215592,0.04925487133255076,0.14287103803929713,0.15647341769470927,0.017043255656621764,0.2177217329168652,0.1592893284834807,0.06629812698917253,0.4162119811814516,0.30450853987317744,1.3668318837783555,-0.0
21-7-66,1.2406743399522646,0.017062174206051963,0.03831515811921188,0.023012785320706317,0.24168745728923222,0.24168745728923222,0.0017342311358078597,0.28000261540844407,0.2587496314952842,0.024747016456514177,0.09564077951919789,0.08838137608256026,1.0821372528739126,1.2041199826559248
21-7-89,1.5099287443150273,0.0,0.04679346431307731,0.023396732156538654,0.23397549640999088,0.09094520215074664,0.13889357895599366,0.13773866646382393,0.23397549640999088,0.1622903111125323,0.6936209714377699,1.1782480205379127,0.5886884249727888,1.1522854780489347
21-7-90,1.869945977576828,0.025352752361889747,0.05914218166336168,0.07041655554251461,0.21617011588355736,0.07278022483557992,0.18829244323306005,0.1319224064989416,0.2415228682454471,0.25870899877557463,1.0711573635034102,1.9610694319592346,0.5462108307064146,0.3979400086720376
21-7-91,1.2382171638832953,0.015123492257912824,0.033628375284378856,0.058322697407658323,0.22473635513123674,0.15034421061141373,0.0,0.18397258589579257,0.23985984738914956,0.058322697407658323,0.24315323320053378,0.3170184140407419,0.7670003458199268,-0.0
21-7-93,1.3704751667104278,0.009571227276421942,0.04558761928535283,0.047553949384195104,0.22163422761719256,0.16755364743336548,0.0017508232519526442,0.2131412667187183,0.2312054548936145,0.04930477263614775,0.21325090560183607,0.23132438591169238,0.9218695416022596,0.7853309641778878
21-7-106,1.0153960833230475,0.0,0.029749247610438335,0.014874623805219167,0.284432383880818,0.21698918799435077,0.004886533444983054,0.2467384356047891,0.284432383880818,0.01976115725020222,0.06947576425925707,0.0800894972109431,0.8674765940441462,-0.0
21-7-107,1.2489376676971211,0.0,0.05519822014057703,0.027599110070288514,0.26488208755502207,0.2020745609504733,0.0045506603789423,0.25727278109105034,0.26488208755502207,0.03214977044923081,0.12137389412016232,0.12496374592325343,0.9712728537659568,-0.0
21-7-108,1.483374047413624,0.0,0.07745322968259252,0.03872661484129626,0.2477854432498523,0.18903178813188487,0.004256940925994223,0.2664850178144774,0.2477854432498523,0.04298355576729049,0.17347086739049636,0.16129820775596077,1.0754668003066248,0.44715785762446125
21-7-109,1.7178104271301269,0.0,0.0970095535497136,0.0485047767748568,0.23276197123373607,0.17757060727352358,0.0039988384642953454,0.2745801608232372,0.23276197123373607,0.052503615239152146,0.2255678406608303,0.19121416158304202,1.179660746847293,-0.0
21-7-110,1.2400211365149385,0.0,0.04107141356927585,0.020535706784637925,0.2598118558506479,0.22644344256104443,0.003318069680060676,0.2675148561303203,0.2598118558506479,0.0238537764646986,0.09181173194194368,0.08916804400978089,1.029648378648665,-0.0
21-7-111,1.156152024709289,0.0,0.039545296404011686,0.019772648202005843,0.2641857969588578,0.2132623827532313,0.0031996443911629455,0.252807679157243,0.2641857969588578,0.02297229259316879,0.0869550629050142,0.09086865031057989,0.9569313796101357,0.6020599913279624
21-7-112,1.0922918835937838,0.0,0.03835024074646845,0.019175120373234225,0.2677021120400141,0.20300360651372865,0.003117196008938477,0.2413538472601971,0.2677021120400141,0.022292316382172703,0.08327284462679403,0.09236362558637798,0.9015761789138269,0.7403631237889428
21-7-125,0.8346408908817212,0.012262595441513133,0.02768650608578113,0.020158527057099862,0.24097569050692785,0.13037607182215283,0.0015359725398930199,0.15806257790793396,0.253238285948441,0.02169449959699288,0.08566832426519368,0.13725259883860166,0.6241654073591199,0.8450984743089558
21-7-129,1.2593557363565075,0.017587681742151404,0.039420908073406064,0.025760253639776704,0.2400743736014846,0.2400743736014846,0.0017226564352117594,0.2794952816748907,0.257662055343636,0.027482910074988463,0.10666262068869763,0.09833049742484248,1.0847359006825292,1.2041199826559248
21-7-134,1.0531536445862544,0.0,0.0,0.04292719608753933,0.2611308279251131,0.21773424064537056,0.007194913728992454,0.21773424064537056,0.2611308279251131,0.050122109816531785,0.19194252250793523,0.23019856531507588,0.8338128530263467,0.49136121611060535
21-7-135,1.2021094927283524,0.0,0.0,0.03884845061025596,0.25878117998088546,0.25878117998088546,0.006978940634949272,0.25878117998088546,0.25878117998088546,0.04582739124520523,0.17708935112124544,0.17708935112124544,1.0,0.863323815569367
21-7-136,1.2534041262514497,0.0,0.0,0.04907026032905353,0.2468486525654537,0.2468486525654537,0.005303830069134032,0.2468486525654537,0.2468486525654537,0.054374090398187566,0.22027298846109716,0.22027298846109716,1.0,0.8808134185630333
21-7-137,1.2449428800784013,0.0172232057958257,0.03919173608922872,0.024087512941937256,0.24032361841055755,0.24032361841055755,0.0,0.27951535449978626,0.25754682420638325,0.024087512941937256,0.09352673253169258,0.08617599195952462,1.0852991698154224,1.2041199826559248
21-7-138,0.8748960450379412,0.013830040174097622,0.030737095050139187,0.019750345790372183,0.23956682559191228,0.13942739104651092,0.010011213343741082,0.1701644860966501,0.2533968657660099,0.029761559134113266,0.11745038378491822,0.17489876893119333,0.6715335076550722,0.9590418266157925
21-7-139,0.908251665169293,0.014369450846288422,0.0333076582522242,0.019640730416847028,0.23992536538192263,0.14013212502375885,0.010279007013877977,0.17343978327598306,0.25429481622821104,0.029919737430725006,0.11765767731527105,0.1725079267604696,0.6820421503218277,0.9590418266157925
21-7-140,0.9297807153413579,0.01460343856107225,0.03262619166157722,0.02083592427283898,0.24130008079518908,0.14145976646162708,0.010605316529810121,0.17408595812320432,0.2559035193562613,0.0314412408026491,0.1228636514329353,0.18060756388173174,0.6802796560247653,0.9444840618947344
21-7-141,1.2148003122469084,0.009688832569938206,0.01937766513987641,0.02906649770981462,0.27685799271256695,0.27685799271256695,0.008261768409382213,0.2962356578524434,0.28654682528250514,0.03732826611919683,0.13026934108376553,0.12600868642825655,1.0338123884652572,1.0718807912832786
